0.637967,-0.313292,0.963678,0.039796,0.002796,0.707302,0.705784,0.008612,-0.009666,-0.000890,0.069858,0.031180,-0.003958,0.152155,0.141315,-0.018279,-0.086438,0.023459,-0.045763,0.102628,0.053467,0.128907,-0.034021,-0.056620,-0.097812,-0.061267,-0.136456,0.006139,0.108059,-0.063758,0.053800,0.126486,-0.346165,0.074152,1.284453,1.224342,-0.158896,0.358802,-0.360602,-0.277094,-0.039170,-0.129525,-0.089253,-0.032735,-0.084728,-0.150052,-0.089149,-0.125273,-0.134047,-0.122386,-0.011938,0.115860,0.015344,0.008998,-0.004498,-0.008866,-0.030677,0.006165,0.111120,0.245145,0.207555,0.181873,0.224610,0.073139,-0.007277,0.235085,0.014514,0.011445,-0.037928,-0.081911,-0.024204,-0.085706,0.053007,-0.747683,-0.074106,-0.110225,-0.752375,0.031427,0.163871,0.177118,0.021371,-0.146734,0.190913,0.092456,0.155727,-0.078348,0.082980,-0.174500,-0.063910
0.638193,-0.313188,0.963545,0.039597,0.003675,0.707546,0.705547,0.004832,-0.011674,-0.006203,0.048274,0.077326,0.031152,0.148330,0.136746,-0.018947,-0.088180,0.023372,-0.046666,0.097515,0.054705,0.129083,-0.030054,-0.050695,-0.097916,-0.061513,-0.135471,0.009150,0.108078,-0.062437,0.053558,0.127633,-0.347477,0.074563,1.283416,1.223372,-0.160874,0.361027,-0.361357,-0.277055,-0.036882,-0.130226,-0.191245,-0.228453,-0.033409,-0.087059,-0.004337,-0.045139,-0.255693,0.061884,0.008781,0.198343,0.296229,-0.005199,-0.012332,0.049255,0.150557,0.000987,0.066044,-0.012106,0.057331,-0.065586,0.020560,-0.051834,-0.048516,-0.098874,0.111259,-0.037751,0.001954,0.114430,-0.035060,-0.084554,0.052444,-0.747803,-0.073051,-0.110532,-0.752551,0.031574,0.163979,0.176964,0.021326,-0.146473,0.191015,0.092744,0.155428,-0.078436,0.083088,-0.174151,-0.063773
0.638188,-0.313005,0.963799,0.037905,0.003592,0.707779,0.705408,0.009739,0.000954,0.012241,-0.125692,0.113891,0.025445,0.149178,0.130603,-0.018682,-0.084837,0.027839,-0.044235,0.096781,0.053353,0.128566,-0.034786,-0.040932,-0.099088,-0.061500,-0.149426,-0.014044,0.107969,-0.062065,0.051138,0.123477,-0.345869,0.075773,1.283337,1.222717,-0.162175,0.358174,-0.363376,-0.279625,-0.040016,-0.134575,0.042415,-0.307142,0.013271,0.167151,0.223345,0.121543,-0.036693,-0.067622,-0.025822,-0.236588,0.488131,-0.058585,0.000663,-0.697749,-1.159708,-0.005472,0.018589,-0.120983,-0.207795,0.080410,0.060484,-0.003958,-0.032710,-0.065051,-0.142664,-0.100930,-0.128492,-0.156726,-0.217411,-0.083373,0.054731,-0.748120,-0.071750,-0.107771,-0.752726,0.031593,0.163626,0.177375,0.021289,-0.146807,0.190668,0.093326,0.155758,-0.077877,0.083419,-0.173640,-0.064077
0.638461,-0.312640,0.964079,0.038460,0.002578,0.708379,0.704779,0.018921,-0.012959,0.013830,-0.030570,-0.108782,0.090178,0.148497,0.130443,-0.021248,-0.083322,0.029380,-0.044106,0.097616,0.053720,0.131864,-0.027446,-0.033677,-0.098847,-0.062254,-0.148555,-0.015732,0.108388,-0.061554,0.048740,0.121936,-0.347146,0.079636,1.283353,1.224323,-0.167194,0.362960,-0.368087,-0.283186,-0.042828,-0.133541,-0.034046,-0.007991,-0.128328,0.075741,0.077038,0.006474,0.041785,0.018390,0.164879,0.366985,0.362758,0.012021,-0.037692,0.043556,-0.084388,0.020963,0.025549,-0.119916,-0.077036,-0.063857,0.193175,0.000793,0.080281,-0.250949,0.239292,-0.235527,-0.178047,-0.140598,0.051686,-0.085243,0.055360,-0.747990,-0.073905,-0.106996,-0.752518,0.032416,0.163556,0.177294,0.021427,-0.146843,0.190541,0.093393,0.155635,-0.078059,0.082672,-0.173467,-0.064406
0.638741,-0.312195,0.963860,0.039739,0.002322,0.708928,0.704156,0.021559,-0.014797,-0.011260,0.074181,-0.106301,0.084347,0.151373,0.129272,-0.022497,-0.084939,0.027698,-0.046430,0.094844,0.051171,0.137161,-0.027242,-0.025588,-0.100751,-0.062739,-0.149915,-0.015200,0.109050,-0.060429,0.046979,0.123871,-0.347797,0.080005,1.284680,1.222575,-0.170347,0.367726,-0.371275,-0.283193,-0.043272,-0.131031,0.143819,-0.058583,-0.062430,-0.080841,-0.084115,-0.116198,-0.138598,-0.127451,0.264838,0.010216,0.404467,-0.095184,-0.024257,-0.067974,0.026581,0.033087,0.056259,-0.088039,0.096724,-0.032559,0.018463,0.066339,-0.087408,-0.157641,0.238281,-0.159433,-0.000367,-0.022189,0.125473,-0.087168,0.054704,-0.747663,-0.075727,-0.107860,-0.752361,0.033543,0.163879,0.176736,0.021995,-0.146416,0.190705,0.093522,0.155486,-0.078795,0.082248,-0.173398,-0.064426
0.639431,-0.311760,0.964321,0.039676,0.000728,0.708669,0.704425,0.022802,-0.033304,0.023766,-0.117532,-0.109470,-0.032478,0.157955,0.124764,-0.021795,-0.081899,0.031139,-0.045357,0.093350,0.043753,0.141133,-0.032663,-0.008918,-0.101712,-0.062652,-0.155133,-0.037839,0.109014,-0.058427,0.050695,0.118430,-0.342900,0.079723,1.285196,1.221936,-0.167409,0.363589,-0.369226,-0.282161,-0.044437,-0.133440,0.329060,-0.225365,0.035074,0.151960,0.172072,0.053616,-0.074725,-0.370943,0.198610,-0.271058,0.833479,-0.048075,0.004379,-0.260919,-1.131957,-0.001813,0.100138,0.185806,-0.272024,0.244872,-0.014108,0.025814,-0.031931,0.146891,-0.206820,0.102443,0.051591,-0.058261,-0.120432,-0.089629,0.056896,-0.747491,-0.077723,-0.105051,-0.752115,0.034053,0.163723,0.176772,0.022598,-0.146379,0.190398,0.093213,0.155966,-0.079008,0.081923,-0.172485,-0.065048
0.640028,-0.311413,0.964426,0.040181,0.000307,0.709534,0.703525,0.017443,-0.029657,0.005960,0.008516,-0.062436,0.126226,0.156500,0.119557,-0.023603,-0.079173,0.032533,-0.045444,0.099830,0.042948,0.144164,-0.027663,0.007307,-0.101898,-0.062147,-0.148440,-0.044616,0.109192,-0.058438,0.052384,0.116834,-0.345212,0.079685,1.284957,1.221740,-0.171384,0.359886,-0.368522,-0.281895,-0.048601,-0.133794,-0.072754,-0.260377,-0.090363,0.136317,0.069675,-0.004336,0.324000,-0.040253,0.151546,0.250010,0.811270,-0.009298,0.025241,0.334634,-0.338852,0.008923,-0.000590,0.084470,-0.079790,-0.115584,-0.001934,-0.011961,-0.009819,-0.198771,-0.185135,0.035237,0.013320,-0.208195,-0.017719,-0.090312,0.057640,-0.747522,-0.079341,-0.104330,-0.751909,0.034766,0.163677,0.176654,0.022668,-0.146420,0.190325,0.093156,0.155735,-0.079309,0.081078,-0.172611,-0.065323
0.640784,-0.311148,0.964254,0.041040,0.000414,0.710802,0.702194,0.012340,-0.038423,-0.007108,0.072112,-0.048651,0.183675,0.155309,0.110137,-0.026020,-0.079758,0.032982,-0.049013,0.098292,0.042555,0.147616,-0.023770,0.031140,-0.104486,-0.061903,-0.144078,-0.050977,0.110222,-0.057011,0.051746,0.115380,-0.344937,0.080280,1.287147,1.220110,-0.175045,0.363376,-0.367796,-0.282964,-0.051780,-0.132948,-0.059543,-0.470989,-0.120881,-0.029232,0.022471,-0.178431,-0.076909,-0.019643,0.172605,0.194624,1.191657,-0.129393,0.012187,0.218130,-0.318032,0.051489,0.071374,-0.031934,-0.072732,0.013712,0.029766,0.109505,-0.081486,-0.183054,0.174481,0.036276,-0.053471,-0.158929,0.042336,-0.090857,0.057355,-0.747452,-0.080614,-0.104360,-0.751684,0.035931,0.164167,0.175944,0.022747,-0.145791,0.190719,0.093690,0.155606,-0.080171,0.080438,-0.172647,-0.064994
0.641632,-0.310597,0.964196,0.042826,0.000553,0.711968,0.700905,0.026719,-0.042966,-0.001895,0.139652,-0.112330,0.173688,0.156585,0.101183,-0.030094,-0.082540,0.032541,-0.055041,0.093962,0.043568,0.152536,-0.019667,0.056953,-0.104085,-0.062679,-0.146726,-0.057308,0.112186,-0.055832,0.052539,0.113793,-0.343682,0.079766,1.284635,1.218110,-0.165794,0.358422,-0.365003,-0.279303,-0.049363,-0.125980,0.063824,-0.447725,-0.203698,-0.139101,-0.022070,-0.301408,-0.216506,0.050684,0.246000,0.205139,1.290662,0.020055,-0.038781,-0.132417,-0.316550,0.098188,0.058948,0.039682,-0.079350,0.062742,-0.025706,-0.125606,-0.100010,0.462586,-0.247695,0.139661,0.183045,0.120837,0.348360,-0.092965,0.056082,-0.747039,-0.082786,-0.105174,-0.751249,0.037229,0.165041,0.174795,0.022906,-0.144850,0.191411,0.093870,0.155017,-0.081543,0.079604,-0.173055,-0.064410
0.642717,-0.310086,0.964231,0.044336,-0.001044,0.713879,0.698864,0.024576,-0.054657,0.003463,-0.000723,-0.212456,0.285236,0.163272,0.095021,-0.037363,-0.080662,0.033860,-0.059313,0.092567,0.036925,0.159958,-0.022375,0.083228,-0.104924,-0.065494,-0.144553,-0.074217,0.115445,-0.052859,0.049747,0.111239,-0.343116,0.079466,1.285084,1.218694,-0.165120,0.361644,-0.369909,-0.280909,-0.044340,-0.124699,0.334364,-0.308073,-0.363424,0.093913,0.065981,-0.213583,-0.069716,-0.332181,0.371139,-0.135391,1.313713,-0.041950,-0.140743,0.108638,-0.845455,0.162978,0.148636,-0.139618,-0.127683,0.028340,-0.014997,0.022482,0.029224,0.033667,0.161083,-0.245313,-0.080274,0.251151,0.064096,-0.096473,0.057470,-0.746650,-0.086778,-0.103726,-0.750400,0.039534,0.165636,0.173844,0.023162,-0.144099,0.191705,0.094541,0.154963,-0.082743,0.078369,-0.173053,-0.064342
