-2.496073,2.239529,0.924065,0.043896,-0.036982,-0.300049,0.952195,3.489150,-0.290581,0.058373,-1.628117,-0.412303,1.982657,-0.018608,-0.337623,-0.187164,-0.364974,-0.132701,-0.272436,-0.272114,-0.112999,0.255888,0.652224,2.022760,-0.861129,0.512898,-0.585224,-0.162859,0.585208,-0.741138,0.153537,-0.183542,-0.375866,0.295417,-0.526872,0.232942,0.486168,-0.224765,-0.204525,-0.151728,0.124370,0.366305,7.944087,-8.827570,-8.047122,1.981524,-0.311806,1.696485,-4.397190,-0.489188,-0.445204,-2.788553,1.418248,-7.666300,3.772034,-2.957535,0.118710,1.082247,-7.780566,-0.841011,-4.632435,-1.610777,-0.352671,-1.408116,-4.435987,-3.097550,-2.954953,-2.440067,-0.436266,-2.316468,6.201591,-0.161597,0.008268,-0.691827,-0.200598,-0.096378,-0.389221,0.169990,0.205455,0.156639,-0.032416,-0.145824,0.285369,0.286763,0.106215,0.241513,-0.015631,-0.271437,0.092286
-2.441213,2.192951,0.934453,0.022552,-0.027647,-0.289401,0.956543,3.592340,-0.390439,0.400397,-2.283081,0.313253,1.211571,0.140806,-0.489753,-0.341093,-0.283286,-0.136255,-0.212699,-0.349292,-0.110930,0.245462,0.531811,1.988189,-0.972012,0.584147,-0.588385,-0.174850,0.663555,-0.871692,0.110367,-0.178213,-0.413692,0.263850,-0.559647,0.195602,0.496052,-0.177085,-0.219001,-0.172172,0.188504,0.409855,7.970677,-7.606505,-7.696434,4.084422,-0.177690,2.986835,-3.858897,0.103444,-0.521260,-6.020654,-1.728529,-5.544122,3.562480,-0.158077,-0.599552,3.917364,-6.527748,-2.158511,0.266469,-1.891305,-1.578372,-1.638757,-1.866984,0.494189,2.384007,-0.723809,-1.022206,3.206731,2.177495,-0.218153,0.055811,-0.692589,-0.154145,-0.098062,-0.427474,0.204933,0.173903,0.182156,-0.061846,-0.157482,0.290317,0.288112,0.053377,0.272662,-0.067632,-0.286512,0.102126
-2.383434,2.144065,0.949276,-0.004069,-0.010889,-0.281368,0.959530,3.767658,-0.498311,0.653113,-3.005808,0.869268,0.918171,0.277215,-0.609394,-0.477911,-0.163900,-0.083989,-0.133869,-0.380281,-0.111493,0.243421,0.386909,1.915522,-1.047098,0.656663,-0.517253,-0.246790,0.755810,-0.973961,0.055691,-0.095400,-0.472728,0.205160,-0.581160,0.173374,0.471563,-0.164388,-0.270028,-0.245244,0.271972,0.390884,6.820464,-5.982054,-6.840923,5.969294,2.613281,3.941514,-1.549425,-0.028152,-0.102096,-7.245087,-3.633387,-3.754325,3.625778,3.556610,-3.596987,4.612760,-5.113442,-2.733754,4.140624,-2.951789,-2.934512,-1.075642,-1.111410,-1.224451,0.634847,-2.551364,-3.653583,4.173402,-0.948579,-0.262598,0.112334,-0.688943,-0.108963,-0.091457,-0.466243,0.226671,0.138368,0.210050,-0.092607,-0.168547,0.288129,0.277843,-0.000421,0.291663,-0.115526,-0.293236,0.102098
-2.322583,2.092603,0.967591,-0.031195,0.016607,-0.269058,0.962475,3.921789,-0.686050,0.930324,-3.360937,1.861915,1.334091,0.370133,-0.703773,-0.607555,-0.026798,-0.108267,-0.035264,-0.379574,-0.167275,0.250902,0.237217,1.793548,-1.098754,0.729548,-0.368955,-0.315172,0.847853,-1.033952,-0.041894,-0.052252,-0.540366,0.114116,-0.587006,0.180512,0.431758,-0.095499,-0.335662,-0.281912,0.264402,0.452667,4.645887,-4.718972,-6.482160,6.855094,-1.213870,4.930210,0.035330,-2.789126,0.374091,-7.484628,-6.098701,-2.582775,3.644241,7.414918,-3.419087,4.602137,-2.999524,-4.879268,2.157410,-3.381908,-4.552169,-0.292270,0.356932,-1.990251,3.444439,-3.281706,-1.833416,-0.378511,3.089139,-0.282818,0.176228,-0.684599,-0.053178,-0.076694,-0.510394,0.236865,0.096877,0.239493,-0.127061,-0.177303,0.276637,0.259913,-0.055797,0.301617,-0.166584,-0.295496,0.089806
-2.259247,2.036938,0.989805,-0.053142,0.046830,-0.255676,0.964164,4.054841,-0.998479,1.253008,-2.939017,2.272383,1.407801,0.427263,-0.772503,-0.715306,0.091135,-0.104919,0.073892,-0.370627,-0.216971,0.253351,0.122981,1.639757,-1.115639,0.824206,-0.204442,-0.393992,0.897205,-1.068761,-0.094800,0.010901,-0.601693,0.006289,-0.588489,0.186689,0.444323,-0.189831,-0.332551,-0.316677,0.226912,0.494213,2.856508,-3.436459,-5.387567,5.896631,0.167387,5.457844,0.447363,-2.484783,0.122454,-5.711796,-7.689528,-0.844248,4.732944,8.225649,-3.941021,2.467608,-1.740455,-2.645301,3.157665,-3.066317,-5.391360,-0.074145,0.308844,0.628281,-4.716598,0.155588,-1.738239,-1.874487,2.077317,-0.288488,0.234070,-0.676352,0.009052,-0.059904,-0.550692,0.231894,0.055547,0.265773,-0.163275,-0.181427,0.259894,0.233999,-0.106123,0.305297,-0.215693,-0.287420,0.069540
-2.198259,1.980684,1.008099,-0.069722,0.072335,-0.249347,0.963189,3.922036,-1.157513,1.150832,-2.279066,2.011434,0.651205,0.472386,-0.821148,-0.807256,0.171323,-0.097688,0.170923,-0.380990,-0.277178,0.261042,0.029329,1.414415,-1.105628,0.921254,-0.019072,-0.296116,0.945917,-1.109419,-0.086860,-0.026620,-0.647797,-0.098125,-0.579522,0.176314,0.422279,-0.168792,-0.323887,-0.321393,0.270706,0.424785,2.256158,-2.432261,-4.597505,4.009431,0.361560,4.851552,-0.518143,-3.010355,0.384541,-4.682605,-11.267113,0.500544,4.852395,9.268492,4.893791,2.435595,-2.032880,0.397002,-1.876091,-2.305231,-5.220703,0.448309,-0.518750,-1.102192,1.051957,0.433177,-0.235805,2.189651,-3.471388,-0.289732,0.274910,-0.666726,0.088873,-0.040143,-0.590247,0.220664,0.021096,0.285414,-0.194526,-0.182281,0.243846,0.211136,-0.145168,0.302102,-0.255248,-0.278258,0.051593
-2.137955,1.922375,1.021541,-0.081172,0.096376,-0.245033,0.961292,3.918407,-1.290257,1.012142,-1.738151,2.023858,0.444207,0.505985,-0.841010,-0.876310,0.238519,-0.082154,0.257638,-0.355472,-0.337817,0.267749,-0.029663,1.160295,-1.138909,1.018526,0.088430,-0.240337,1.006976,-1.143001,-0.080165,-0.001375,-0.714913,-0.170414,-0.559886,0.185264,0.385730,-0.034892,-0.309725,-0.168046,0.208258,0.307469,1.679936,-0.993103,-3.452708,3.359786,0.776701,4.335734,1.275878,-3.031970,0.335352,-2.949575,-12.705964,-1.664067,4.863569,5.375080,2.788936,3.052936,-1.679111,0.334754,1.262280,-3.355792,-3.614432,0.981804,0.447477,-1.827449,6.694969,0.708105,7.667334,-3.122362,-5.865826,-0.292811,0.306247,-0.654668,0.174129,-0.022160,-0.616286,0.205941,-0.007589,0.305351,-0.220206,-0.182003,0.228003,0.189940,-0.176095,0.301751,-0.296035,-0.267018,0.030872
-2.078533,1.864304,1.030620,-0.078698,0.109889,-0.234591,0.962652,3.854687,-1.349649,0.885400,-0.155964,1.280721,1.149600,0.541878,-0.835866,-0.941649,0.275959,-0.074008,0.303905,-0.286555,-0.346168,0.264576,-0.022573,0.905205,-1.164632,1.068882,0.040602,-0.190257,1.045988,-1.172170,-0.082132,0.046372,-0.791349,-0.235455,-0.536500,0.127431,0.395723,0.021203,-0.333459,-0.305033,0.249659,0.499509,1.794649,0.257171,-3.266960,1.872011,0.407281,2.313322,3.445889,-0.417534,-0.158686,0.354500,-12.754531,-1.286140,2.517798,-2.391383,2.504015,1.950623,-1.458466,-0.098335,2.387339,-3.821783,-3.252053,1.169325,-2.891641,0.499622,2.804786,-1.186696,-6.849332,2.070026,9.601997,-0.314372,0.320562,-0.637108,0.248313,-0.031303,-0.631807,0.194242,-0.027183,0.317095,-0.239661,-0.173944,0.218819,0.172217,-0.195059,0.296833,-0.302458,-0.256671,0.024225
-2.020323,1.805798,1.034226,-0.067705,0.114562,-0.222381,0.965836,3.813746,-1.436847,0.672129,0.853703,0.585692,1.395584,0.580817,-0.803282,-0.984549,0.297197,-0.096541,0.321714,-0.198631,-0.368504,0.245409,-0.003338,0.650308,-1.221750,1.122872,0.014069,-0.129743,1.053840,-1.161201,-0.117309,0.107592,-0.879369,-0.288059,-0.504607,0.104768,0.354576,0.079685,-0.372706,-0.309734,0.175071,0.541338,1.946954,1.629238,-2.144994,1.061885,-1.126648,0.890456,4.396163,-1.116798,-0.958335,0.961721,-12.744848,-2.855895,2.699493,-1.326621,3.025682,0.392559,0.548444,-1.758879,3.061023,-4.401023,-2.630184,1.594646,-1.133128,-2.057331,2.924062,-1.962371,-0.235040,-3.729408,2.091489,-0.341599,0.323320,-0.618893,0.310817,-0.057210,-0.637698,0.185340,-0.038441,0.325816,-0.252941,-0.159621,0.217232,0.155976,-0.205212,0.296925,-0.318346,-0.241401,0.024898
-1.962022,1.746298,1.033152,-0.051326,0.109935,-0.204512,0.971316,3.826583,-1.577450,0.468760,1.521716,-0.274571,1.999729,0.630461,-0.757204,-1.023622,0.306255,-0.123305,0.304436,-0.150567,-0.361606,0.212218,0.020663,0.414551,-1.266055,1.130493,0.007593,-0.057077,1.048169,-1.155540,-0.157506,0.166931,-0.939189,-0.315769,-0.471412,0.058012,0.301319,0.101955,-0.398975,-0.246192,0.068607,0.691579,2.482198,2.303885,-1.953653,0.452888,-1.338200,-0.863910,2.403207,0.344908,-1.659537,1.200092,-11.787846,-2.215247,0.381063,-0.323822,3.633334,-0.283545,0.283045,-2.009824,2.966935,-2.990978,-1.385545,1.659737,-2.337811,-2.662865,1.113528,-1.313452,3.177113,-5.323202,7.512026,-0.373702,0.323225,-0.596080,0.353426,-0.098805,-0.637351,0.182471,-0.040560,0.329945,-0.260550,-0.140203,0.222597,0.145214,-0.207704,0.302125,-0.325863,-0.229585,0.035215
