0.630701,-2.253750,0.763823,0.023703,0.006434,0.944806,0.326709,0.007699,0.007262,0.000586,0.000703,0.001320,0.012914,0.074852,0.071514,-0.078175,-0.111009,-0.011428,-0.016886,0.109618,0.074630,-0.131470,0.186129,-0.097970,-0.087267,-0.066580,-0.405551,-0.155042,-0.026149,-0.043355,1.271738,0.821212,0.058885,-0.011259,0.004749,0.006051,0.003721,-0.014404,-0.012629,-0.048249,-0.039765,-0.015412,-0.001345,-0.017982,-0.025386,-0.000000,0.014099,-0.078805,0.000883,-0.015774,-0.005540,0.033491,0.032001,0.015281,0.013081,-0.013262,0.170342,-0.753395,-0.126576,-0.049132,-0.738033,0.051862,0.125152,0.194615,-0.066856,-0.052080,0.258940,0.093929,0.106121,0.126789,-0.092094,0.012086,0.214465
0.630490,-2.253764,0.763822,0.023715,0.006456,0.944870,0.326523,0.007860,0.007092,-0.000542,0.002782,-0.000105,0.019616,0.075078,0.071711,-0.078274,-0.111337,-0.011771,-0.017283,0.108878,0.074405,-0.131835,0.185849,-0.098337,-0.087267,-0.066346,-0.407375,-0.155180,-0.026162,-0.043604,1.271752,0.821526,0.059144,-0.011149,0.011320,0.009825,-0.004926,-0.016360,-0.017142,-0.019838,-0.036969,-0.011262,-0.018226,-0.014037,-0.018354,0.000000,0.011725,-0.091230,-0.006882,-0.000694,-0.012490,0.000691,0.015676,0.012949,0.005548,-0.013300,0.170465,-0.753377,-0.126006,-0.049208,-0.738164,0.052012,0.125117,0.194693,-0.066816,-0.052079,0.258944,0.094190,0.106055,0.126944,-0.092044,0.012094,0.214474
0.630297,-2.253790,0.763846,0.023649,0.006499,0.944901,0.326436,0.006837,0.007007,0.000706,0.002042,0.007758,0.009031,0.075115,0.071682,-0.078178,-0.111598,-0.012070,-0.017742,0.107945,0.074406,-0.131721,0.185522,-0.098606,-0.087267,-0.066104,-0.408978,-0.155454,-0.026154,-0.043720,1.272026,0.821830,0.059020,-0.010749,0.001843,-0.001424,0.004789,-0.013076,-0.014919,-0.022979,-0.046649,0.000038,0.005709,-0.016335,-0.013428,0.000000,0.012070,-0.080151,-0.013705,0.000416,-0.005782,0.013684,0.015200,-0.006202,0.019986,-0.013237,0.170431,-0.753376,-0.125313,-0.049239,-0.738314,0.052137,0.125071,0.194762,-0.066781,-0.052074,0.258964,0.094410,0.105973,0.127082,-0.092011,0.012105,0.214505
0.630078,-2.253813,0.763858,0.023602,0.006549,0.944923,0.326375,0.007925,0.007638,0.000079,0.003265,0.006181,0.006393,0.075217,0.071743,-0.077903,-0.111911,-0.012375,-0.018217,0.107065,0.074435,-0.131690,0.185166,-0.098941,-0.087267,-0.065994,-0.410196,-0.155549,-0.026082,-0.043951,1.272470,0.822272,0.059060,-0.010316,0.005108,0.003044,0.013731,-0.015643,-0.015279,-0.023742,-0.044003,0.001458,0.001519,-0.017806,-0.016741,-0.000000,0.005511,-0.060873,-0.004746,0.003590,-0.011542,0.022199,0.022105,0.002004,0.021620,-0.013201,0.170434,-0.753370,-0.124641,-0.049239,-0.738457,0.052242,0.125045,0.194814,-0.066745,-0.052051,0.258996,0.094589,0.105925,0.127186,-0.091960,0.012147,0.214554
0.629891,-2.253836,0.763873,0.023519,0.006637,0.944919,0.326390,0.006669,0.006726,0.000316,0.005647,0.010691,-0.001848,0.075156,0.071661,-0.077648,-0.112157,-0.012720,-0.018403,0.105922,0.074670,-0.131612,0.184895,-0.099313,-0.087267,-0.065946,-0.411127,-0.155636,-0.026287,-0.044060,1.272513,0.822770,0.059424,-0.010064,-0.003081,-0.004107,0.012738,-0.012283,-0.017254,-0.009283,-0.057161,0.011768,0.003930,-0.013548,-0.018621,0.000000,0.002416,-0.046581,-0.004369,-0.010243,-0.005459,0.002140,0.024894,0.018225,0.012612,-0.013079,0.170353,-0.753374,-0.123829,-0.049122,-0.738610,0.052327,0.125021,0.194854,-0.066699,-0.052027,0.259004,0.094728,0.105879,0.127266,-0.091878,0.012190,0.214569
0.629718,-2.253887,0.763899,0.023359,0.006797,0.944932,0.326360,0.005269,0.007384,0.000882,0.009910,0.020414,0.002833,0.074849,0.071257,-0.077644,-0.112613,-0.013200,-0.018464,0.104562,0.074723,-0.131623,0.184579,-0.099547,-0.087267,-0.065724,-0.412238,-0.156047,-0.026062,-0.044123,1.272464,0.823048,0.059420,-0.009937,-0.015345,-0.020214,0.000229,-0.022832,-0.023991,-0.003076,-0.067975,0.002659,-0.000563,-0.015781,-0.011682,0.000000,0.011081,-0.055531,-0.020540,0.011269,-0.003139,-0.002418,0.013915,-0.000212,0.006341,-0.012725,0.170092,-0.753395,-0.122865,-0.049099,-0.738804,0.052402,0.124970,0.194904,-0.066661,-0.052029,0.259004,0.094865,0.105792,0.127366,-0.091834,0.012192,0.214571
0.629515,-2.253922,0.763909,0.023273,0.006991,0.944955,0.326298,0.006913,0.007599,-0.000002,0.015646,0.014542,0.006102,0.074721,0.071123,-0.077901,-0.113250,-0.013807,-0.018108,0.103160,0.074677,-0.131559,0.184048,-0.099859,-0.087267,-0.065670,-0.413051,-0.156661,-0.026183,-0.044128,1.272373,0.823579,0.059318,-0.009635,-0.006406,-0.006662,-0.012836,-0.031818,-0.030368,0.017792,-0.070143,-0.002287,0.003219,-0.026537,-0.015585,-0.000000,0.002681,-0.040664,-0.030686,-0.006060,-0.000250,-0.004542,0.026525,-0.005104,0.015103,-0.012426,0.170019,-0.753394,-0.121807,-0.049155,-0.739029,0.052463,0.124896,0.194942,-0.066610,-0.052007,0.259004,0.094964,0.105657,0.127446,-0.091747,0.012230,0.214574
0.629371,-2.253922,0.763924,0.023112,0.007214,0.944999,0.326177,0.005692,0.004490,0.000417,0.016061,0.022697,0.012280,0.074328,0.070856,-0.078446,-0.113786,-0.014300,-0.017297,0.101698,0.074425,-0.131567,0.183533,-0.100107,-0.087267,-0.065748,-0.413813,-0.157429,-0.026057,-0.044192,1.271801,0.824366,0.059835,-0.009340,-0.019652,-0.013355,-0.027264,-0.026795,-0.024646,0.040553,-0.073077,-0.012636,-0.000406,-0.025750,-0.012423,-0.000000,-0.003856,-0.038090,-0.038392,0.006294,-0.003223,-0.028598,0.039366,0.025872,0.014759,-0.011986,0.169894,-0.753403,-0.120715,-0.049320,-0.739271,0.052531,0.124800,0.194980,-0.066533,-0.051971,0.258978,0.095062,0.105488,0.127523,-0.091588,0.012293,0.214542
0.629306,-2.253927,0.763943,0.022867,0.007474,0.945060,0.326009,0.002444,0.002233,0.000767,0.016906,0.031872,0.017123,0.073634,0.070350,-0.079142,-0.114272,-0.014793,-0.016538,0.099958,0.074238,-0.131618,0.183030,-0.100283,-0.087267,-0.065918,-0.415288,-0.158483,-0.025651,-0.043973,1.271415,0.825524,0.059827,-0.009262,-0.034674,-0.025311,-0.034826,-0.024299,-0.024648,0.037957,-0.086993,-0.009357,-0.002570,-0.025148,-0.008821,-0.000000,-0.008512,-0.073741,-0.052718,0.020289,0.010939,-0.019327,0.057900,-0.000440,0.003920,-0.011363,0.169638,-0.753427,-0.119450,-0.049438,-0.739538,0.052676,0.124657,0.195050,-0.066432,-0.051908,0.258967,0.095273,0.105239,0.127665,-0.091383,0.012398,0.214533
0.629212,-2.253942,0.763960,0.022664,0.007800,0.945123,0.325835,0.003267,0.003506,0.000653,0.024514,0.030155,0.017605,0.073015,0.069892,-0.079854,-0.115017,-0.015520,-0.015885,0.098427,0.073922,-0.131835,0.182488,-0.100603,-0.087267,-0.066139,-0.417801,-0.159440,-0.025248,-0.043730,1.271438,0.826420,0.059923,-0.009022,-0.030952,-0.022897,-0.035563,-0.037271,-0.036332,0.032639,-0.076550,-0.015807,-0.010819,-0.027144,-0.015958,0.000000,-0.011070,-0.125632,-0.047831,0.020163,0.012180,0.001131,0.044807,0.004821,0.011979,-0.010703,0.169405,-0.753443,-0.118299,-0.049604,-0.739787,0.052933,0.124502,0.195164,-0.066364,-0.051846,0.258979,0.095657,0.104965,0.127894,-0.091236,0.012497,0.214554
