3.351651,-3.236946,0.948601,-0.024498,-0.069238,-0.291914,0.953620,-1.920741,0.612557,1.144203,0.600078,-0.501920,0.436336,0.177157,-0.387188,-0.565793,-0.119629,-0.043671,-0.319665,0.786290,-0.339019,0.217751,0.835268,-0.856923,0.968931,0.372621,-0.285407,-0.143572,-0.343754,0.305721,-0.460439,-0.399637,-0.116860,0.253799,3.846942,3.045420,-2.775506,-0.994524,-1.877906,-0.778336,0.615074,-1.607497,1.652013,3.635825,0.055681,-6.703619,-10.559831,-1.870381,-0.212288,0.448360,9.021842,-0.575187,-0.139269,2.574947,2.264487,-0.060842,-0.068322,-0.725238,-0.513332,-0.345679,-0.300188,-0.018626,0.133091,0.190225,0.114488,-0.151873,0.207887,0.020150,0.128132,0.118086,0.171047,-0.160697,0.149104
3.325646,-3.202567,0.964146,-0.021118,-0.075629,-0.289711,0.953888,-1.890020,0.708800,1.083953,0.523196,-0.515817,0.174222,0.231253,-0.332067,-0.595799,-0.119375,-0.063307,-0.328821,0.775867,-0.331279,0.284284,0.879463,-0.842607,0.848930,0.200768,-0.339866,-0.144141,-0.358865,0.388156,-0.463314,-0.390870,-0.055829,0.261666,2.704782,2.756035,-1.500307,0.012691,-0.981772,-0.457765,-0.521145,0.386999,3.326663,2.209711,0.715818,-6.000047,-8.592645,-2.722971,-0.028469,-0.755527,4.121761,-0.143744,0.438354,3.051536,0.393341,-0.093144,-0.033306,-0.731119,-0.503197,-0.361063,-0.290555,0.010125,0.134897,0.192007,0.087019,-0.168298,0.207646,0.050902,0.123262,0.121764,0.141263,-0.185039,0.148404
3.294080,-3.164680,0.977556,-0.026965,-0.070419,-0.296423,0.952075,-2.246729,0.655444,1.025619,-0.766892,0.337247,-0.629255,0.226575,-0.344309,-0.589091,-0.088399,-0.039145,-0.340382,0.741825,-0.285128,0.346439,0.954518,-0.802729,0.771230,0.194406,-0.409031,-0.128041,-0.349053,0.242827,-0.481312,-0.387852,-0.026565,0.207036,-0.233914,-0.612086,0.335383,1.548805,1.208071,-0.578056,-1.702123,2.307534,3.107757,3.752749,1.993875,-3.885004,-0.318130,-3.458234,0.805040,0.490619,-7.266448,-0.899863,0.150906,1.463197,-2.731453,-0.099029,-0.035579,-0.730318,-0.492176,-0.359555,-0.291720,0.018017,0.137107,0.194613,0.087685,-0.167952,0.208427,0.063028,0.126709,0.126803,0.142829,-0.183915,0.149805
3.258301,-3.126912,0.984542,-0.031113,-0.061423,-0.301236,0.951061,-2.478226,0.502389,0.703126,-0.699080,0.745838,-0.423663,0.181081,-0.385539,-0.571011,-0.063419,-0.009594,-0.339954,0.679069,-0.242573,0.377564,1.011321,-0.755814,0.729206,0.266771,-0.469500,-0.096480,-0.316082,0.195992,-0.496532,-0.392057,-0.016391,0.158380,-2.274672,-2.061504,0.904011,1.249028,1.477571,0.021367,-3.137782,2.127789,1.556228,2.840190,2.345796,-2.101201,3.618238,-3.023448,1.578034,1.648538,-2.341765,-0.761034,-0.210252,0.508701,-2.432821,-0.078494,-0.057193,-0.727712,-0.478444,-0.351738,-0.312380,0.013740,0.142132,0.197299,0.101109,-0.160931,0.209403,0.062943,0.138270,0.131752,0.158170,-0.172564,0.151602
3.223151,-3.087878,0.984921,-0.030904,-0.052894,-0.310230,0.948686,-2.549518,0.531530,0.339967,-0.310260,0.834993,-0.893509,0.126177,-0.437703,-0.536799,-0.063414,-0.017620,-0.292642,0.598161,-0.219621,0.323262,1.036238,-0.703511,0.691091,0.379071,-0.497176,-0.041092,-0.281586,0.184462,-0.493715,-0.384141,-0.035450,0.163948,-2.745206,-2.608194,1.710628,0.000224,-0.401325,2.365639,-4.045420,1.147559,-2.715066,1.245849,2.615134,-1.905784,5.615018,-1.383815,2.769414,1.724781,-0.576508,0.140870,0.395780,-0.952948,0.278409,-0.046605,-0.091032,-0.719922,-0.470287,-0.324350,-0.347523,-0.000953,0.148979,0.198826,0.118042,-0.148019,0.208915,0.049183,0.155825,0.134237,0.175794,-0.152994,0.150844
3.188843,-3.047502,0.980821,-0.026947,-0.041797,-0.324963,0.944418,-2.601526,0.537601,0.059001,-0.082546,1.208043,-1.505015,0.043426,-0.507109,-0.499976,-0.082366,-0.036439,-0.188350,0.470854,-0.193603,0.258061,1.043719,-0.660724,0.726205,0.561095,-0.469537,0.021819,-0.347355,0.098645,-0.475230,-0.369599,-0.007351,0.201752,-4.137581,-3.470322,1.841109,-0.947598,-0.940947,5.214584,-6.365337,1.300931,-3.260068,0.374005,2.139335,1.755723,9.101210,1.381966,3.145513,-3.288438,-4.290833,0.924245,0.727119,1.404987,1.890190,0.005534,-0.137136,-0.702916,-0.445589,-0.291630,-0.409574,-0.033344,0.151022,0.197906,0.140792,-0.124230,0.207345,0.011288,0.169915,0.131699,0.196905,-0.118195,0.147787
3.156219,-3.008599,0.972501,-0.025260,-0.036807,-0.340750,0.939093,-2.525116,0.453300,-0.188606,-0.095957,0.560844,-1.651597,-0.025101,-0.557262,-0.448663,-0.089472,-0.052357,-0.063081,0.365936,-0.171554,0.211066,1.019181,-0.625233,0.759712,0.771751,-0.433692,0.057659,-0.409338,0.007125,-0.432826,-0.379389,-0.013878,0.212290,-3.426343,-2.507608,2.565669,-0.355319,-0.795908,6.263447,-5.245901,1.102454,-2.349759,-1.226877,1.774575,1.675353,10.532783,1.792249,1.792008,-3.099157,-4.576021,2.120187,-0.489504,-0.326378,0.526920,0.043048,-0.170323,-0.685135,-0.415235,-0.266958,-0.467388,-0.069555,0.141301,0.196603,0.161498,-0.096262,0.205683,-0.033218,0.169290,0.128570,0.214085,-0.081588,0.144434
3.122193,-2.971258,0.958442,-0.020781,-0.028075,-0.350597,0.935875,-2.550590,0.301503,-0.527246,0.068285,0.995757,-1.019359,-0.112268,-0.604344,-0.384530,-0.102730,-0.077982,0.005004,0.255518,-0.161636,0.177345,0.994028,-0.610582,0.807980,0.983005,-0.427569,0.073583,-0.472424,-0.061059,-0.356039,-0.390622,0.016237,0.209631,-4.358341,-2.354126,3.206659,-0.662889,-1.281252,3.404270,-5.520885,0.495893,-1.686046,-1.257637,0.732520,2.413401,10.562718,0.306174,0.796210,-3.154297,-3.409171,3.839351,-0.561630,1.505780,-0.132962,0.089828,-0.202475,-0.661225,-0.372849,-0.251567,-0.521427,-0.099360,0.124073,0.196547,0.175162,-0.068255,0.202886,-0.070511,0.158757,0.128012,0.221736,-0.047984,0.138448
3.090491,-2.933059,0.941020,-0.017466,-0.023659,-0.358905,0.932911,-2.501806,0.367562,-0.724820,0.118729,0.546658,-0.876807,-0.205556,-0.614754,-0.326506,-0.111921,-0.111356,0.103620,0.141657,-0.138769,0.151201,0.950723,-0.605953,0.864257,1.160658,-0.387869,0.080358,-0.507892,-0.085532,-0.271602,-0.408852,0.037040,0.181886,-4.664401,-0.520500,2.901213,-0.459519,-1.668662,4.930787,-5.693079,1.143344,-1.307206,-2.165282,0.231453,2.813849,8.882646,1.985002,0.338723,-1.773393,-1.223655,4.221860,-0.911544,1.040117,-1.387265,0.139980,-0.213399,-0.643519,-0.318069,-0.233510,-0.577402,-0.122492,0.101191,0.194893,0.183042,-0.045835,0.200814,-0.101864,0.138065,0.124558,0.224701,-0.023999,0.133583
3.059939,-2.899065,0.927834,-0.014245,-0.021304,-0.367897,0.929513,-2.307141,0.200328,-0.542297,0.181062,0.350330,-0.962563,-0.303319,-0.581486,-0.257940,-0.112974,-0.148605,0.201096,0.026572,-0.102436,0.131406,0.912223,-0.626189,0.924272,1.290897,-0.322127,0.068539,-0.515225,-0.095709,-0.227063,-0.428560,0.069807,0.166896,-4.888166,1.663386,3.428262,-0.052662,-1.862453,4.873810,-5.754221,1.816653,-0.989741,-1.924964,-1.011805,3.000741,6.511960,3.287083,-0.590925,-0.366636,-0.508890,2.226968,-0.985357,1.638367,-0.749521,0.194392,-0.201228,-0.634050,-0.254223,-0.211017,-0.625396,-0.136134,0.077357,0.192168,0.188121,-0.027144,0.200525,-0.121430,0.112081,0.119296,0.227034,-0.003677,0.132207
3.029736,-2.862755,0.915969,-0.010403,-0.015962,-0.372273,0.927928,-2.366653,0.272442,-0.503128,0.148066,0.642755,-0.462571,-0.411826,-0.523012,-0.186466,-0.120377,-0.204759,0.315019,-0.079463,-0.077604,0.089202,0.885334,-0.668640,0.969221,1.369034,-0.229836,0.039919,-0.492219,-0.087820,-0.234304,-0.440897,0.090905,0.121468,-5.425324,2.923694,3.573730,-0.370143,-2.807707,5.696136,-5.301753,1.241609,-2.110192,-1.344470,-2.122513,2.247442,3.906836,4.614555,-1.430978,1.150264,0.394486,-0.362061,-0.616855,1.054885,-2.271390,0.259918,-0.175902,-0.620672,-0.191606,-0.185281,-0.659162,-0.141757,0.055866,0.189013,0.190866,-0.011860,0.201307,-0.130001,0.085058,0.113238,0.228457,0.014945,0.133479
3.003746,-2.828313,0.908718,-0.006827,-0.014370,-0.386208,0.922275,-2.149300,0.282752,-0.293987,0.241623,0.288630,-1.507171,-0.484820,-0.431792,-0.077961,-0.117381,-0.218570,0.418714,-0.156080,-0.041002,0.084649,0.861066,-0.728951,0.976341,1.395612,-0.145735,0.020699,-0.457286,-0.068377,-0.276475,-0.461965,0.122460,0.087291,-3.649702,4.561011,5.425253,0.149800,-0.690560,5.184769,-3.830881,1.830100,-0.227664,-1.213380,-3.015572,0.356014,1.328880,4.205022,-0.961028,1.746690,0.972141,-2.108563,-1.053402,1.577738,-1.708853,0.307602,-0.133890,-0.617664,-0.140891,-0.166673,-0.679224,-0.143412,0.042369,0.187086,0.193448,-0.002583,0.203530,-0.133049,0.065975,0.109191,0.231514,0.028032,0.137606
